Name,Date,Price_day,Price_month
1101 台泥,2021/3/30,46.4353 ,43.2133 
1101 台泥,2021/3/29,46.4281 ,43.0083 
1101 台泥,2021/3/26,46.0524 ,42.8100 
1101 台泥,2021/3/25,45.4848 ,42.6300 
1101 台泥,2021/3/24,45.5994 ,42.4717 
1101 台泥,2021/3/23,45.7630 ,42.2917 
1101 台泥,2021/3/22,45.8260 ,42.1100 
1101 台泥,2021/3/19,42.7467 ,41.9283 
1101 台泥,2021/3/18,43.0818 ,41.8500 
1101 台泥,2021/3/17,42.8384 ,41.7767 
1101 台泥,2021/3/16,42.5567 ,41.7017 
1101 台泥,2021/3/15,42.4887 ,41.6417 
1101 台泥,2021/3/12,42.6653 ,41.5950 
1101 台泥,2021/3/11,42.9740 ,41.5633 
1101 台泥,2021/3/10,43.0437 ,41.5217 
1101 台泥,2021/3/9,43.0576 ,41.4867 
1101 台泥,2021/3/8,40.5139 ,41.4583 
1101 台泥,2021/3/5,42.3984 ,41.4600 
1101 台泥,2021/3/4,42.3547 ,41.4667 
1101 台泥,2021/3/3,42.4460 ,41.4867 
1101 台泥,2021/3/2,42.3390 ,41.5000 
1101 台泥,2021/2/26,42.2295 ,41.5250 
1101 台泥,2021/2/25,42.7561 ,41.5567 
1101 台泥,2021/2/24,42.5772 ,41.5633 
1101 台泥,2021/2/23,42.3516 ,41.5850 
1101 台泥,2021/2/22,41.8290 ,41.6100 
1101 台泥,2021/2/19,41.3062 ,41.6583 
1101 台泥,2021/2/18,41.4620 ,41.7050 
1101 台泥,2021/2/17,41.0708 ,41.7600 
1101 台泥,2021/2/5,40.7116 ,41.8117 
1101 台泥,2021/2/4,40.4773 ,41.8733 
1101 台泥,2021/2/3,40.5678 ,41.9533 
1101 台泥,2021/2/2,40.9190 ,42.0333 
1101 台泥,2021/2/1,40.6967 ,42.1250 
1101 台泥,2021/1/29,40.2543 ,42.1967 
1101 台泥,2021/1/28,40.2985 ,42.2800 
1101 台泥,2021/1/27,40.4111 ,42.3733 
1101 台泥,2021/1/26,40.4483 ,42.4450 
1101 台泥,2021/1/25,40.8913 ,42.5267 
1101 台泥,2021/1/22,40.5759 ,42.5933 
1101 台泥,2021/1/21,40.9476 ,42.6817 
1101 台泥,2021/1/20,41.0273 ,42.7667 
1101 台泥,2021/1/19,41.7666 ,42.8550 
1101 台泥,2021/1/18,41.5364 ,42.9150 
1101 台泥,2021/1/15,42.1470 ,42.9833 
1101 台泥,2021/1/14,42.5725 ,43.0350 
1101 台泥,2021/1/13,42.6895 ,43.0567 
1101 台泥,2021/1/12,42.8082 ,43.0717 
1101 台泥,2021/1/11,42.9053 ,43.0783 
1101 台泥,2021/1/8,42.8735 ,43.0850 
1101 台泥,2021/1/7,42.8983 ,43.0850 
1101 台泥,2021/1/6,42.9984 ,43.0767 
1101 台泥,2021/1/5,43.1390 ,43.0700 
1101 台泥,2021/1/4,43.2571 ,43.0667 
1101 台泥,2020/12/31,43.3593 ,43.0500 
1101 台泥,2020/12/30,43.0756 ,43.0400 
1101 台泥,2020/12/29,42.9906 ,43.0217 
1101 台泥,2020/12/28,42.9217 ,43.0133 
1101 台泥,2020/12/25,42.8071 ,42.9917 
1101 台泥,2020/12/24,42.7636 ,42.9733 
1101 台泥,2020/12/23,42.7269 ,42.9633 
1101 台泥,2020/12/22,43.0836 ,42.9583 
1101 台泥,2020/12/21,43.3578 ,42.9117 
1101 台泥,2020/12/18,42.8946 ,42.8333 
1101 台泥,2020/12/17,42.7788 ,42.7633 
1101 台泥,2020/12/16,43.1022 ,42.7100 
1101 台泥,2020/12/15,42.6061 ,42.6383 
1101 台泥,2020/12/14,42.7997 ,42.5867 
1101 台泥,2020/12/11,43.0356 ,42.5133 
1101 台泥,2020/12/10,43.2722 ,42.4350 
1101 台泥,2020/12/9,43.4565 ,42.3383 
1101 台泥,2020/12/8,43.3927 ,42.2450 
1101 台泥,2020/12/7,43.4885 ,42.1417 
1101 台泥,2020/12/4,43.6327 ,42.0400 
1101 台泥,2020/12/3,43.7467 ,41.9400 
1101 台泥,2020/12/2,43.1417 ,41.8567 
1101 台泥,2020/12/1,42.9055 ,41.7600 
1101 台泥,2020/11/30,43.0967 ,41.6667 
1101 台泥,2020/11/27,43.2351 ,41.5850 
1101 台泥,2020/11/26,42.9199 ,41.4850 
1101 台泥,2020/11/25,42.8255 ,41.3967 
1101 台泥,2020/11/24,42.9105 ,41.3267 
1101 台泥,2020/11/23,42.9692 ,41.2517 
1101 台泥,2020/11/20,42.6453 ,41.1833 
1101 台泥,2020/11/19,42.8699 ,41.1317 
1101 台泥,2020/11/18,42.8041 ,41.0733 
1101 台泥,2020/11/17,42.5901 ,41.0300 
1101 台泥,2020/11/16,42.3345 ,40.9717 
1101 台泥,2020/11/13,42.2658 ,40.9400 
1101 台泥,2020/11/12,41.8582 ,40.9050 
1101 台泥,2020/11/11,42.4802 ,40.8567 
1101 台泥,2020/11/10,41.3690 ,40.7867 
1101 台泥,2020/11/9,41.1298 ,40.7367 
1101 台泥,2020/11/6,40.8785 ,40.7317 
1101 台泥,2020/11/5,41.0003 ,40.7633 
1101 台泥,2020/11/4,40.8829 ,40.8033 
1101 台泥,2020/11/3,40.7177 ,40.8567 
1101 台泥,2020/11/2,40.5595 ,40.9100 
1101 台泥,2020/10/30,40.4914 ,40.9850 
1101 台泥,2020/10/29,40.4086 ,41.0567 
1101 台泥,2020/10/28,40.5662 ,41.1433 
1101 台泥,2020/10/27,40.4352 ,41.2017 
1101 台泥,2020/10/26,40.5675 ,41.2667 
1101 台泥,2020/10/23,40.7355 ,41.3350 
1101 台泥,2020/10/22,40.6747 ,41.4033 
1101 台泥,2020/10/21,40.4299 ,41.4600 
1101 台泥,2020/10/20,40.3585 ,41.5233 
1101 台泥,2020/10/19,40.5779 ,41.6017 
1101 台泥,2020/10/16,40.3798 ,41.6750 
1101 台泥,2020/10/15,40.2991 ,41.7567 
1101 台泥,2020/10/14,40.6275 ,41.8433 
1101 台泥,2020/10/13,40.4852 ,41.9433 
1101 台泥,2020/10/12,40.9499 ,42.0550 
1101 台泥,2020/10/8,41.0880 ,42.1600 
1101 台泥,2020/10/7,41.1505 ,42.2583 
1101 台泥,2020/10/6,41.3068 ,42.3550 
1101 台泥,2020/10/5,41.1821 ,42.4500 
1101 台泥,2020/9/30,41.5378 ,42.5333 
1101 台泥,2020/9/29,41.2812 ,42.6317 
1101 台泥,2020/9/28,40.8031 ,42.7250 
1101 台泥,2020/9/25,40.4965 ,42.8050 
1101 台泥,2020/9/24,40.1814 ,42.8817 
1101 台泥,2020/9/23,41.0930 ,42.9200 
1101 台泥,2020/9/22,41.9239 ,42.9200 
1101 台泥,2020/9/21,42.3355 ,42.9233 
1101 台泥,2020/9/18,42.4867 ,42.9147 
1101 台泥,2020/9/17,42.6980 ,42.9127 
1101 台泥,2020/9/16,42.7490 ,42.9105 
1101 台泥,2020/9/15,42.6447 ,42.8774 
1101 台泥,2020/9/14,42.5470 ,42.8177 
1101 台泥,2020/9/11,42.2904 ,42.7361 
1101 台泥,2020/9/10,42.3247 ,42.6777 
1101 台泥,2020/9/9,42.2776 ,42.6249 
1101 台泥,2020/9/8,42.7577 ,42.5596 
1101 台泥,2020/9/7,42.5223 ,42.4729 
1101 台泥,2020/9/4,42.1909 ,42.3892 
1101 台泥,2020/9/3,42.6224 ,42.3341 
1101 台泥,2020/9/2,42.6376 ,42.2804 
1101 台泥,2020/9/1,42.7275 ,42.2254 
1101 台泥,2020/8/31,43.1806 ,42.1685 
1101 台泥,2020/8/28,43.5264 ,42.0931 
1101 台泥,2020/8/27,43.8738 ,41.9887 
1101 台泥,2020/8/26,43.9710 ,41.8637 
1101 台泥,2020/8/25,44.2018 ,41.7633 
1101 台泥,2020/8/24,44.1405 ,41.6539 
1101 台泥,2020/8/21,44.1449 ,41.5432 
1101 台泥,2020/8/20,43.8490 ,41.4183 
1101 台泥,2020/8/19,44.5079 ,41.3289 
1101 台泥,2020/8/18,43.9920 ,41.2067 
1101 台泥,2020/8/17,43.4032 ,41.0766 
1101 台泥,2020/8/14,42.3817 ,40.9652 
1101 台泥,2020/8/13,41.2095 ,40.8570 
1101 台泥,2020/8/12,41.2853 ,40.7932 
1101 台泥,2020/8/11,46.5832 ,40.7211 
1101 台泥,2020/8/10,46.7268 ,40.6084 
1101 台泥,2020/8/7,47.2370 ,40.4898 
1101 台泥,2020/8/6,46.9729 ,40.3621 
1101 台泥,2020/8/5,46.2783 ,40.2285 
1101 台泥,2020/8/4,45.2579 ,40.1219 
1101 台泥,2020/8/3,44.8667 ,40.0363 
1101 台泥,2020/7/31,45.2265 ,39.9687 
1101 台泥,2020/7/30,45.2120 ,39.9041 
1101 台泥,2020/7/29,45.0942 ,39.8290 
1101 台泥,2020/7/28,44.4818 ,39.7524 
1101 台泥,2020/7/27,44.7974 ,39.7044 
1101 台泥,2020/7/24,45.2588 ,39.6653 
1101 台泥,2020/7/23,45.5379 ,39.6353 
1101 台泥,2020/7/22,45.4862 ,39.5842 
1101 台泥,2020/7/21,45.5985 ,39.5377 
1101 台泥,2020/7/20,45.1126 ,39.4806 
1101 台泥,2020/7/17,44.8695 ,39.4295 
1101 台泥,2020/7/16,44.6970 ,39.3950 
1101 台泥,2020/7/15,45.5652 ,39.3589 
1101 台泥,2020/7/14,45.2427 ,39.2839 
1101 台泥,2020/7/13,45.1405 ,39.2013 
1101 台泥,2020/7/10,45.1373 ,39.1157 
1101 台泥,2020/7/9,45.3482 ,39.0526 
1101 台泥,2020/7/8,44.9641 ,38.9835 
1101 台泥,2020/7/7,44.3269 ,38.9084 
1101 台泥,2020/7/6,44.3454 ,38.8528 
1101 台泥,2020/7/3,43.9238 ,38.8108 
1101 台泥,2020/7/2,43.5065 ,38.7793 
1101 台泥,2020/7/1,43.0172 ,38.7612 
1101 台泥,2020/6/30,42.8023 ,38.7387 
1101 台泥,2020/6/29,42.7010 ,38.7252 
1101 台泥,2020/6/24,42.8300 ,38.7237 
1101 台泥,2020/6/23,42.8060 ,38.7252 
1101 台泥,2020/6/22,42.7911 ,38.7327 
1101 台泥,2020/6/19,42.7072 ,38.7402 
1101 台泥,2020/6/18,42.7071 ,38.7537 
1101 台泥,2020/6/17,42.6504 ,38.7537 
1101 台泥,2020/6/16,42.8801 ,38.7462 
1101 台泥,2020/6/15,42.6566 ,38.7462 
1101 台泥,2020/6/12,42.8399 ,38.7372 
1101 台泥,2020/6/11,43.6711 ,38.7462 
1101 台泥,2020/6/10,43.9120 ,38.7237 
1101 台泥,2020/6/9,43.7662 ,38.6711 
1101 台泥,2020/6/8,43.7232 ,38.6141 
1101 台泥,2020/6/5,43.5148 ,38.5555 
1101 台泥,2020/6/4,43.4936 ,38.5104 
1101 台泥,2020/6/3,43.6579 ,38.4564 
1101 台泥,2020/6/2,43.2091 ,38.4008 
1101 台泥,2020/6/1,43.0486 ,38.3723 
1101 台泥,2020/5/29,42.5593 ,38.3392 
1101 台泥,2020/5/28,42.5763 ,38.3182 
1101 台泥,2020/5/27,42.8454 ,38.3017 
1101 台泥,2020/5/26,43.0095 ,38.2656 
1101 台泥,2020/5/25,42.4755 ,38.1996 
1101 台泥,2020/5/22,42.7586 ,38.1500 
1101 台泥,2020/5/21,43.0518 ,38.0869 
1101 台泥,2020/5/20,43.0497 ,38.0269 
1101 台泥,2020/5/19,43.0166 ,37.9383 
1101 台泥,2020/5/18,42.3483 ,37.8196 
1101 台泥,2020/5/15,42.4016 ,37.7190 
1101 台泥,2020/5/14,42.4338 ,37.6349 
1101 台泥,2020/5/13,42.5363 ,37.5313 
1101 台泥,2020/5/12,42.8855 ,37.4126 
1101 台泥,2020/5/11,43.2591 ,37.2820 
1101 台泥,2020/5/8,42.9430 ,37.1513 
1101 台泥,2020/5/7,42.8448 ,37.0086 
1101 台泥,2020/5/6,42.6212 ,36.8104 
1101 台泥,2020/5/5,42.8027 ,36.6407 
1101 台泥,2020/5/4,42.2229 ,36.3629 
1101 台泥,2020/4/30,43.1265 ,36.1767 
1101 台泥,2020/4/29,42.4801 ,36.0085 
1101 台泥,2020/4/28,42.0712 ,35.8973 
1101 台泥,2020/4/27,42.0835 ,35.8373 
1101 台泥,2020/4/24,41.9993 ,35.7997 
1101 台泥,2020/4/23,42.0250 ,35.7937 
1101 台泥,2020/4/22,41.5133 ,35.7772 
1101 台泥,2020/4/21,41.9077 ,35.7847 
1101 台泥,2020/4/20,42.3038 ,35.8162 
1101 台泥,2020/4/17,42.1771 ,35.8448 
1101 台泥,2020/4/16,41.8566 ,35.8703 
1101 台泥,2020/4/15,41.9096 ,35.8943 
1101 台泥,2020/4/14,41.3769 ,35.9078 
1101 台泥,2020/4/13,40.9116 ,35.9259 
1101 台泥,2020/4/10,40.8793 ,35.9679 
1101 台泥,2020/4/9,40.7158 ,36.0190 
1101 台泥,2020/4/8,40.8880 ,36.0926 
1101 台泥,2020/4/7,39.8782 ,36.1601 
1101 台泥,2020/4/6,39.0329 ,36.2563 
1101 台泥,2020/4/1,39.1464 ,36.3869 
1101 台泥,2020/3/31,39.3354 ,36.5086 
1101 台泥,2020/3/30,38.8049 ,36.6137 
1101 台泥,2020/3/27,39.0792 ,36.7353 
1101 台泥,2020/3/26,38.9673 ,36.8615 
1101 台泥,2020/3/25,39.0804 ,36.9876 
1101 台泥,2020/3/24,38.2749 ,37.1018 
1101 台泥,2020/3/23,36.0795 ,37.2264 
1101 台泥,2020/3/20,36.0826 ,37.4186 
1101 台泥,2020/3/19,34.1284 ,37.6004 
1101 台泥,2020/3/18,36.8437 ,37.8632 
1101 台泥,2020/3/17,37.7901 ,38.0554 
1101 台泥,2020/3/16,39.4996 ,38.1740 
1101 台泥,2020/3/13,39.1076 ,38.2702 
1101 台泥,2020/3/12,41.0215 ,38.3182 
1101 台泥,2020/3/11,41.9547 ,38.4444 
1101 台泥,2020/3/10,41.5527 ,38.5375 
1101 台泥,2020/3/9,42.0304 ,38.6321 
1101 台泥,2020/3/6,42.8629 ,38.7132 
1101 台泥,2020/3/5,43.1124 ,38.7642 
1101 台泥,2020/3/4,42.8065 ,38.7928 
1101 台泥,2020/3/3,42.7266 ,38.8123 
1101 台泥,2020/3/2,42.1602 ,38.8363 
1101 台泥,2020/2/27,42.2546 ,38.8709 
1101 台泥,2020/2/26,42.3166 ,38.9114 
1101 台泥,2020/2/25,42.6958 ,38.9490 
1101 台泥,2020/2/24,42.9892 ,38.9865 
1101 台泥,2020/2/21,43.2126 ,39.0196 
1101 台泥,2020/2/20,43.4392 ,39.0331 
1101 台泥,2020/2/19,43.3189 ,39.0481 
1101 台泥,2020/2/18,43.0505 ,39.0436 
1101 台泥,2020/2/17,42.9968 ,39.0436 
1101 台泥,2020/2/14,43.2693 ,39.0466 
1101 台泥,2020/2/13,43.1568 ,39.0451 
1101 台泥,2020/2/12,42.8135 ,39.0481 
1101 台泥,2020/2/11,42.7153 ,39.0526 
1101 台泥,2020/2/10,42.2506 ,39.0646 
1101 台泥,2020/2/7,42.4528 ,39.0826 
1101 台泥,2020/2/6,42.9412 ,39.0961 
1101 台泥,2020/2/5,42.3529 ,39.0901 
1101 台泥,2020/2/4,42.2641 ,39.0961 
1101 台泥,2020/2/3,40.9796 ,39.0931 
1101 台泥,2020/1/31,42.2329 ,39.1112 
1101 台泥,2020/1/30,42.4837 ,39.1127 
1101 台泥,2020/1/20,44.9232 ,39.1187 
1101 台泥,2020/1/17,44.7942 ,39.0226 
1101 台泥,2020/1/16,44.6871 ,38.9249 
1101 台泥,2020/1/15,44.5346 ,38.8348 
1101 台泥,2020/1/14,44.4307 ,38.7537 
1101 台泥,2020/1/13,44.0372 ,38.6576 
1101 台泥,2020/1/10,43.4470 ,38.5720 
1101 台泥,2020/1/9,43.4154 ,38.5270 
1101 台泥,2020/1/8,43.3616 ,38.4819 
1101 台泥,2020/1/7,43.4293 ,38.4339 
1101 台泥,2020/1/6,43.4647 ,38.3843 
1101 台泥,2020/1/3,43.9144 ,38.3437 
1101 台泥,2020/1/2,44.0412 ,38.2957 
1101 台泥,2019/12/31,43.6703 ,38.2521 
1101 台泥,2019/12/30,43.6659 ,38.2041 
1101 台泥,2019/12/27,43.1203 ,38.1575 
1101 台泥,2019/12/26,42.9853 ,38.1110 
1101 台泥,2019/12/25,43.0418 ,38.0539 
1101 台泥,2019/12/24,43.1984 ,37.9908 
1101 台泥,2019/12/23,43.0948 ,37.9157 
1101 台泥,2019/12/20,42.9546 ,37.8286 
1101 台泥,2019/12/19,42.9202 ,37.7671 
1101 台泥,2019/12/18,42.9463 ,37.7055 
1101 台泥,2019/12/17,42.8258 ,37.6394 
1101 台泥,2019/12/16,42.8095 ,37.5778 
1101 台泥,2019/12/13,42.5998 ,37.5223 
1101 台泥,2019/12/12,42.3210 ,37.4622 
1101 台泥,2019/12/11,42.1774 ,37.4066 
1101 台泥,2019/12/10,42.0637 ,37.3526 
1101 台泥,2019/12/9,41.9809 ,37.3090 
1101 台泥,2019/12/6,41.7333 ,37.2700 
1101 台泥,2019/12/5,41.7595 ,37.2429 
1101 台泥,2019/12/4,41.5721 ,37.2234 
1101 台泥,2019/12/3,41.6601 ,37.1994 
1101 台泥,2019/12/2,41.3025 ,37.1859 
1101 台泥,2019/11/29,41.5972 ,37.1904 
1101 台泥,2019/11/28,42.0256 ,37.1769 
1101 台泥,2019/11/27,41.8477 ,37.1198 
1101 台泥,2019/11/26,41.9233 ,37.0612 
1101 台泥,2019/11/25,41.9902 ,37.0072 
1101 台泥,2019/11/22,42.1235 ,36.9471 
1101 台泥,2019/11/21,42.2702 ,36.8690 
1101 台泥,2019/11/20,42.4749 ,36.7909 
1101 台泥,2019/11/19,41.8620 ,36.6903 
1101 台泥,2019/11/18,42.0209 ,36.5942 
1101 台泥,2019/11/15,41.4918 ,36.5010 
1101 台泥,2019/11/14,41.0624 ,36.4275 
1101 台泥,2019/11/13,41.0832 ,36.3824 
1101 台泥,2019/11/12,40.5597 ,36.3419 
1101 台泥,2019/11/11,40.5622 ,36.3193 
1101 台泥,2019/11/8,40.9346 ,36.2968 
1101 台泥,2019/11/7,40.7999 ,36.2638 
1101 台泥,2019/11/6,40.8417 ,36.2277 
1101 台泥,2019/11/5,40.7726 ,36.2097 
1101 台泥,2019/11/4,40.8979 ,36.1767 
1101 台泥,2019/11/1,40.4771 ,36.1421 
1101 台泥,2019/10/31,40.4594 ,36.1106 
1101 台泥,2019/10/30,40.3375 ,36.1001 
1101 台泥,2019/10/29,40.6001 ,36.0911 
1101 台泥,2019/10/28,40.7799 ,36.0715 
1101 台泥,2019/10/25,40.8031 ,36.0475 
1101 台泥,2019/10/24,40.9356 ,36.0220 
1101 台泥,2019/10/23,40.9746 ,35.9874 
1101 台泥,2019/10/22,41.2793 ,35.9289 
1101 台泥,2019/10/21,41.4983 ,35.8403 
1101 台泥,2019/10/18,40.8044 ,35.7456 
1101 台泥,2019/10/17,40.0384 ,35.6645 
1101 台泥,2019/10/16,39.9322 ,35.6150 
1101 台泥,2019/10/15,39.9084 ,35.5489 
1101 台泥,2019/10/14,39.9374 ,35.4798 
1101 台泥,2019/10/9,39.6584 ,35.4107 
1101 台泥,2019/10/8,39.6853 ,35.3567 
1101 台泥,2019/10/7,39.2145 ,35.3101 
1101 台泥,2019/10/4,38.8812 ,35.2666 
1101 台泥,2019/10/3,38.8886 ,35.2380 
1101 台泥,2019/10/2,39.3771 ,35.2125 
1101 台泥,2019/10/1,39.6747 ,35.1780 
1101 台泥,2019/9/27,39.7263 ,35.1269 
1101 台泥,2019/9/26,39.8177 ,35.0773 
1101 台泥,2019/9/25,39.6628 ,35.0293 
1101 台泥,2019/9/24,39.7432 ,34.9587 
1101 台泥,2019/9/23,39.9047 ,34.9040 
1101 台泥,2019/9/20,39.9798 ,34.8496 
1101 台泥,2019/9/19,39.8446 ,34.7673 
1101 台泥,2019/9/18,39.9273 ,34.6958 
1101 台泥,2019/9/17,39.5803 ,34.6307 
1101 台泥,2019/9/16,40.1184 ,34.5747 
1101 台泥,2019/9/12,40.0797 ,34.5136 
1101 台泥,2019/9/11,39.9093 ,34.4709 
1101 台泥,2019/9/10,39.9835 ,34.4323 
1101 台泥,2019/9/9,39.9813 ,34.3965 
1101 台泥,2019/9/6,39.6879 ,34.3540 
1101 台泥,2019/9/5,38.8259 ,34.3069 
1101 台泥,2019/9/4,38.4104 ,34.2983 
1101 台泥,2019/9/3,38.3818 ,34.3128 
1101 台泥,2019/9/2,38.2315 ,34.3263 
1101 台泥,2019/8/30,38.1243 ,34.3403 
1101 台泥,2019/8/29,37.6384 ,34.3430 
1101 台泥,2019/8/28,37.6069 ,34.3679 
1101 台泥,2019/8/27,37.6176 ,34.3971 
1101 台泥,2019/8/26,37.5260 ,34.4096 
1101 台泥,2019/8/23,37.9435 ,34.4284 
1101 台泥,2019/8/22,37.9104 ,34.4438 
1101 台泥,2019/8/21,38.0228 ,34.4971 
1101 台泥,2019/8/20,38.1822 ,34.5512 
1101 台泥,2019/8/19,38.1459 ,34.6045 
1101 台泥,2019/8/16,37.9535 ,34.6580 
1101 台泥,2019/8/15,37.9280 ,34.7095 
1101 台泥,2019/8/14,37.9709 ,34.7686 
1101 台泥,2019/8/13,37.4776 ,34.8213 
1101 台泥,2019/8/12,43.9610 ,34.9003 
1101 台泥,2019/8/8,44.0711 ,34.9548 
1101 台泥,2019/8/7,43.4932 ,35.0080 
1101 台泥,2019/8/6,43.1996 ,35.0651 
1101 台泥,2019/8/5,43.5478 ,35.1248 
1101 台泥,2019/8/2,43.6977 ,35.1780 
1101 台泥,2019/8/1,44.1572 ,35.2196 
1101 台泥,2019/7/31,44.7516 ,35.2546 
1101 台泥,2019/7/30,44.8186 ,35.2702 
1101 台泥,2019/7/29,44.9429 ,35.2806 
1101 台泥,2019/7/26,44.3814 ,35.2767 
1101 台泥,2019/7/25,44.4990 ,35.2585 
1101 台泥,2019/7/24,44.9065 ,35.2468 
1101 台泥,2019/7/23,44.9433 ,35.2196 
1101 台泥,2019/7/22,44.9439 ,35.1923 
1101 台泥,2019/7/19,44.6479 ,35.1651 
1101 台泥,2019/7/18,44.5747 ,35.1222 
1101 台泥,2019/7/17,44.5905 ,35.0807 
1101 台泥,2019/7/16,44.3626 ,35.0392 
1101 台泥,2019/7/15,44.0278 ,35.0041 
1101 台泥,2019/7/12,44.5149 ,34.9743 
1101 台泥,2019/7/11,44.9864 ,34.9340 
1101 台泥,2019/7/10,45.9416 ,34.8744 
1101 台泥,2019/7/9,46.0663 ,34.7822 
1101 台泥,2019/7/8,46.1793 ,34.6888 
1101 台泥,2019/7/5,46.1916 ,34.5888 
1101 台泥,2019/7/4,45.9017 ,34.4902 
1101 台泥,2019/7/3,46.2913 ,34.4071 
1101 台泥,2019/7/2,46.3877 ,34.3189 
1101 台泥,2019/7/1,46.2457 ,34.2151 
1101 台泥,2019/6/28,45.8620 ,34.1138 
1101 台泥,2019/6/27,45.9076 ,34.0087 
1101 台泥,2019/6/26,45.5595 ,33.8997 
1101 台泥,2019/6/25,45.4912 ,33.7959 
1101 台泥,2019/6/24,45.4825 ,33.7024 
1101 台泥,2019/6/21,45.2184 ,33.6220 
1101 台泥,2019/6/20,45.3066 ,33.5532 
1101 台泥,2019/6/19,45.1854 ,33.4909 
1101 台泥,2019/6/18,45.0852 ,33.4286 
1101 台泥,2019/6/17,44.6857 ,33.3533 
1101 台泥,2019/6/14,43.9082 ,33.3053 
1101 台泥,2019/6/13,43.7529 ,33.2599 
1101 台泥,2019/6/12,43.6791 ,33.2119 
1101 台泥,2019/6/11,43.8362 ,33.1690 
1101 台泥,2019/6/10,43.7446 ,33.1106 
1101 台泥,2019/6/6,42.9725 ,33.0574 
1101 台泥,2019/6/5,43.0614 ,33.0159 
1101 台泥,2019/6/4,43.5382 ,32.9796 
1101 台泥,2019/6/3,43.1163 ,32.9251 
1101 台泥,2019/5/31,42.7612 ,32.8809 
1101 台泥,2019/5/30,42.5687 ,32.8472 
1101 台泥,2019/5/29,42.3458 ,32.8251 
1101 台泥,2019/5/28,42.3528 ,32.8199 
1101 台泥,2019/5/27,42.5926 ,32.8251 
1101 台泥,2019/5/24,42.4594 ,32.8147 
1101 台泥,2019/5/23,42.4666 ,32.8070 
1101 台泥,2019/5/22,42.7214 ,32.7979 
1101 台泥,2019/5/21,42.6974 ,32.7836 
1101 台泥,2019/5/20,42.4173 ,32.7693 
1101 台泥,2019/5/17,42.2420 ,32.7524 
1101 台泥,2019/5/16,42.0419 ,32.7304 
1101 台泥,2019/5/15,41.7836 ,32.7135 
1101 台泥,2019/5/14,41.5472 ,32.7005 
1101 台泥,2019/5/13,42.3359 ,32.6863 
1101 台泥,2019/5/10,42.6797 ,32.6486 
1101 台泥,2019/5/9,42.6462 ,32.5954 
1101 台泥,2019/5/8,42.9449 ,32.5435 
1101 台泥,2019/5/7,42.8418 ,32.4319 
1101 台泥,2019/5/6,42.3771 ,32.3268 
1101 台泥,2019/5/3,42.6438 ,32.2165 
1101 台泥,2019/5/2,42.2381 ,32.0932 
1101 台泥,2019/4/30,42.0878 ,31.9790 
