Name,Date,Price_day,Price_month
0050 大盤,2021/2/26,134.0084,134.0048
0050 大盤,2021/2/25,137.4555,133.6669
0050 大盤,2021/2/24,137.0058,133.1466
0050 大盤,2021/2/23,137.4745,132.6549
0050 大盤,2021/2/22,139.5338,132.0263
0050 大盤,2021/2/19,138.4453,131.3665
0050 大盤,2021/2/18,140.222,130.6496
0050 大盤,2021/2/17,140.0024,129.8859
0050 大盤,2021/2/5,135.2238,129.0814
0050 大盤,2021/2/4,133.5232,128.4636
0050 大盤,2021/2/3,134.7324,127.8662
0050 大盤,2021/2/2,134.2194,127.2374
0050 大盤,2021/2/1,129.0828,126.6492
0050 大盤,2021/1/29,129.8731,126.1468
0050 大盤,2021/1/28,130.1444,125.7425
0050 大盤,2021/1/27,133.1895,125.2877
0050 大盤,2021/1/26,133.7282,124.6711
0050 大盤,2021/1/25,135.4916,124.1004
0050 大盤,2021/1/22,138.1146,123.4543
0050 大盤,2021/1/21,141.4418,122.7416
0050 大盤,2021/1/20,138.3978,121.993
0050 大盤,2021/1/19,136.6554,121.4009
0050 大盤,2021/1/18,133.6337,120.7631
0050 大盤,2021/1/15,136.0306,120.2053
0050 大盤,2021/1/14,133.9964,119.5822
0050 大盤,2021/1/13,134.2512,118.9738
0050 大盤,2021/1/12,132.2328,118.2887
0050 大盤,2021/1/11,131.0536,117.6754
0050 大盤,2021/1/8,130.3771,117.0996
0050 大盤,2021/1/7,127.7806,116.5662
0050 大盤,2021/1/6,125.9653,116.0785
0050 大盤,2021/1/5,124.2275,115.7181
0050 大盤,2021/1/4,123.3588,115.4196
0050 大盤,2020/12/31,122.0651,115.0819
0050 大盤,2020/12/30,120.7128,114.8177
0050 大盤,2020/12/29,119.8231,114.5812
0050 大盤,2020/12/28,119.6979,114.3756
0050 大盤,2020/12/25,119.2098,114.1408
0050 大盤,2020/12/24,118.6305,113.8243
0050 大盤,2020/12/23,117.9489,113.4981
0050 大盤,2020/12/22,118.7818,113.1915
0050 大盤,2020/12/21,118.5128,112.8359
0050 大盤,2020/12/18,118.2577,112.4689
0050 大盤,2020/12/17,118.4488,112.0937
0050 大盤,2020/12/16,118.7936,111.6843
0050 大盤,2020/12/15,117.1309,111.257
0050 大盤,2020/12/14,118.2688,110.8508
0050 大盤,2020/12/11,118.1817,110.3664
0050 大盤,2020/12/10,118.4201,109.8526
0050 大盤,2020/12/9,119.8546,109.3714
0050 大盤,2020/12/8,118.8367,108.8804
0050 大盤,2020/12/7,118.0797,108.4058
0050 大盤,2020/12/4,116.6636,108.0045
0050 大盤,2020/12/3,115.4706,107.6391
0050 大盤,2020/12/2,115.196,107.3357
0050 大盤,2020/12/1,113.7663,107.0275
0050 大盤,2020/11/30,114.126,106.7567
0050 大盤,2020/11/27,114.4396,106.5381
0050 大盤,2020/11/26,114.6355,106.2315
0050 大盤,2020/11/25,114.5221,105.933
0050 大盤,2020/11/24,115.237,105.6965
0050 大盤,2020/11/23,115.3222,105.442
0050 大盤,2020/11/20,113.8352,105.168
0050 大盤,2020/11/19,114.1568,104.9135
0050 大盤,2020/11/18,114.1784,104.6085
0050 大盤,2020/11/17,113.9977,104.279
0050 大盤,2020/11/16,111.7315,103.9349
0050 大盤,2020/11/13,108.9166,103.6152
0050 大盤,2020/11/12,109.0037,103.3966
0050 大盤,2020/11/11,108.3312,103.1845
0050 大盤,2020/11/10,107.387,102.9203
0050 大盤,2020/11/9,108.003,102.7034
0050 大盤,2020/11/6,106.7295,102.5354
0050 大盤,2020/11/5,106.0039,102.4179
0050 大盤,2020/11/4,105.5808,102.3657
0050 大盤,2020/11/3,104.484,102.338
0050 大盤,2020/11/2,102.7382,102.3641
0050 大盤,2020/10/30,103.1706,102.4669
0050 大盤,2020/10/29,103.6739,102.5305
0050 大盤,2020/10/28,105.1277,102.5533
0050 大盤,2020/10/27,105.4365,102.4962
0050 大盤,2020/10/26,106.1395,102.4212
0050 大盤,2020/10/23,106.034,102.2972
0050 大盤,2020/10/22,105.7814,102.1961
0050 大盤,2020/10/21,105.9424,102.0754
0050 大盤,2020/10/20,106.1898,101.9645
0050 大盤,2020/10/19,106.3289,101.8764
0050 大盤,2020/10/16,105.6336,101.7589
0050 大盤,2020/10/15,105.7284,101.697
0050 大盤,2020/10/14,106.7745,101.5697
0050 大盤,2020/10/13,106.8201,101.4653
0050 大盤,2020/10/12,107.1724,101.3822
0050 大盤,2020/10/8,105.9113,101.2924
0050 大盤,2020/10/7,104.5069,101.2174
0050 大盤,2020/10/6,104.1979,101.162
0050 大盤,2020/10/5,103.3572,101.1146
0050 大盤,2020/9/30,103.085,101.0347
0050 大盤,2020/9/29,102.6891,101.0755
0050 大盤,2020/9/28,101.8412,101.1554
0050 大盤,2020/9/25,100.6811,101.2631
0050 大盤,2020/9/24,100.8192,101.3887
0050 大盤,2020/9/23,98.472,101.5127
0050 大盤,2020/9/22,103.4406,101.5224
0050 大盤,2020/9/21,105.0784,101.5779
0050 大盤,2020/9/18,105.3389,101.6154
0050 大盤,2020/9/17,105.6224,101.5942
0050 大盤,2020/9/16,106.7108,101.5942
0050 大盤,2020/9/15,104.8739,101.5208
0050 大盤,2020/9/14,104.1855,101.467
0050 大盤,2020/9/11,103.1145,101.3838
0050 大盤,2020/9/10,103.0436,101.4017
0050 大盤,2020/9/9,101.5947,101.4295
0050 大盤,2020/9/8,102.8715,101.4376
0050 大盤,2020/9/7,102.4826,101.4572
0050 大盤,2020/9/4,102.2599,101.4866
0050 大盤,2020/9/3,103.7851,101.3544
0050 大盤,2020/9/2,102.9512,101.2093
0050 大盤,2020/9/1,102.4928,101.0771
0050 大盤,2020/8/31,102.9735,100.9254
0050 大盤,2020/8/28,103.559,100.7477
0050 大盤,2020/8/27,105.1346,100.5193
0050 大盤,2020/8/26,104.1592,100.221
0050 大盤,2020/8/25,103.925,99.9616
0050 大盤,2020/8/24,103.0599,99.7024
0050 大盤,2020/8/21,102.3546,99.4498
0050 大盤,2020/8/20,101.2377,99.1617
0050 大盤,2020/8/19,104.5684,98.9712
0050 大盤,2020/8/18,105.1312,98.6519
0050 大盤,2020/8/17,105.1326,98.2872
0050 大盤,2020/8/14,104.2238,97.8915
0050 大盤,2020/8/13,104.3919,97.4799
0050 大盤,2020/8/12,103.4224,97.0424
0050 大盤,2020/8/11,105.1719,96.6052
0050 大盤,2020/8/10,105.3837,96.0979
0050 大盤,2020/8/7,104.7833,95.5387
0050 大盤,2020/8/6,105.4417,95.0396
0050 大盤,2020/8/5,104.1765,94.4982
0050 大盤,2020/8/4,102.9497,93.9798
0050 大盤,2020/8/3,102.5272,93.4875
0050 大盤,2020/7/31,103.8545,93.0392
0050 大盤,2020/7/30,104.0075,92.5355
0050 大盤,2020/7/29,102.9945,92.0203
0050 大盤,2020/7/28,106.1392,91.4926
0050 大盤,2020/7/27,103.0132,90.9711
0050 大盤,2020/7/24,99.2301,90.4852
0050 大盤,2020/7/23,98.5966,90.2013
0050 大盤,2020/7/22,98.9869,89.8785
0050 大盤,2020/7/21,98.356,89.5492
0050 大盤,2020/7/20,96.8666,89.1907
0050 大盤,2020/7/17,97.2258,88.8847
0050 大盤,2020/7/16,96.3876,88.5479
0050 大盤,2020/7/15,97.4644,88.1981
0050 大盤,2020/7/14,96.0699,87.8046
0050 大盤,2020/7/13,95.686,87.4094
0050 大盤,2020/7/10,95.1122,87.0143
0050 大盤,2020/7/9,95.5646,86.6807
0050 大盤,2020/7/8,95.0716,86.3245
0050 大盤,2020/7/7,94.7119,85.9472
0050 大盤,2020/7/6,93.858,85.5731
0050 大盤,2020/7/3,92.4937,85.2606
0050 大盤,2020/7/2,91.2722,84.9772
0050 大盤,2020/7/1,90.6378,84.731
0050 大盤,2020/6/30,89.654,84.493
0050 大盤,2020/6/29,89.1242,84.2971
0050 大盤,2020/6/24,90.2228,84.1092
0050 大盤,2020/6/23,89.5308,83.9246
0050 大盤,2020/6/22,89.2095,83.7497
0050 大盤,2020/6/19,88.8926,83.6202
0050 大盤,2020/6/18,88.8441,83.4744
0050 大盤,2020/6/17,88.8613,83.3109
0050 大盤,2020/6/16,88.8022,83.1327
0050 大盤,2020/6/15,87.6396,82.9546
0050 大盤,2020/6/12,87.9441,82.8251
0050 大盤,2020/6/11,89.8886,82.736
0050 大盤,2020/6/10,90.2551,82.5627
0050 大盤,2020/6/9,89.484,82.3069
0050 大盤,2020/6/8,89.3111,82.0785
0050 大盤,2020/6/5,88.0808,81.8
0050 大盤,2020/6/4,87.4867,81.5587
0050 大盤,2020/6/3,86.5052,81.332
0050 大盤,2020/6/2,85.3655,81.1312
0050 大盤,2020/6/1,84.8718,81.0567
0050 大盤,2020/5/29,83.5473,81.0033
0050 大盤,2020/5/28,84.29,80.8851
0050 大盤,2020/5/27,84.4712,80.7993
0050 大盤,2020/5/26,84.4505,80.6891
0050 大盤,2020/5/25,82.8507,80.5061
0050 大盤,2020/5/22,83.1867,80.3701
0050 大盤,2020/5/21,84.4536,80.2503
0050 大盤,2020/5/20,83.9789,80.0916
0050 大盤,2020/5/19,83.9766,79.9199
0050 大盤,2020/5/18,83.1042,79.6981
0050 大盤,2020/5/15,83.7361,79.4633
0050 大盤,2020/5/14,83.4847,79.2139
0050 大盤,2020/5/13,83.989,78.9726
0050 大盤,2020/5/12,84.0691,78.7232
0050 大盤,2020/5/11,85.1272,78.5014
0050 大盤,2020/5/8,84.3521,78.2358
0050 大盤,2020/5/7,83.8162,77.9087
0050 大盤,2020/5/6,83.2252,77.4861
0050 大盤,2020/5/5,83.4135,77.1784
0050 大盤,2020/5/4,82.8462,76.6974
0050 大盤,2020/4/30,85.0363,76.3671
0050 大盤,2020/4/29,83.5894,76.0222
0050 大盤,2020/4/28,82.3672,75.8149
0050 大盤,2020/4/27,82.2186,75.7647
0050 大盤,2020/4/24,80.8369,75.7517
0050 大盤,2020/4/23,81.1322,75.8942
0050 大盤,2020/4/22,79.992,76.0691
0050 大盤,2020/4/21,81.2195,76.2392
0050 大盤,2020/4/20,83.099,76.4902
0050 大盤,2020/4/17,83.3834,76.7233
0050 大盤,2020/4/16,80.7028,76.916
0050 大盤,2020/4/15,81.2621,77.1687
0050 大盤,2020/4/14,80.3678,77.3678
0050 大盤,2020/4/13,78.9803,77.6172
0050 大盤,2020/4/10,79.092,77.9622
0050 大盤,2020/4/9,79.4125,78.32
0050 大盤,2020/4/8,79.1757,78.6714
0050 大盤,2020/4/7,78.4764,79.0487
0050 大盤,2020/4/6,76.6514,79.4762
0050 大盤,2020/4/1,76.1921,79.9637
0050 大盤,2020/3/31,76.3875,80.4543
0050 大盤,2020/3/30,75.0791,80.9774
0050 大盤,2020/3/27,77.74,81.5312
0050 大盤,2020/3/26,76.8847,82.0559
0050 大盤,2020/3/25,76.9469,82.5563
0050 大盤,2020/3/24,74.5565,83.0388
0050 大盤,2020/3/23,71.2129,83.5813
0050 大盤,2020/3/20,72.5122,84.242
0050 大盤,2020/3/19,69.2149,84.8347
0050 大盤,2020/3/18,74.0198,85.5569
0050 大盤,2020/3/17,75.1385,86.1334
0050 大盤,2020/3/16,78.4566,86.5933
0050 大盤,2020/3/13,77.5716,87.003
0050 大盤,2020/3/12,82.4401,87.2702
0050 大盤,2020/3/11,85.9522,87.6742
0050 大盤,2020/3/10,85.3943,87.9637
0050 大盤,2020/3/9,86.1701,88.2208
0050 大盤,2020/3/6,88.6448,88.5019
0050 大盤,2020/3/5,90.0363,88.7333
0050 大盤,2020/3/4,88.8582,88.8861
0050 大盤,2020/3/3,88.5881,89.0492
0050 大盤,2020/3/2,87.3937,89.2208
0050 大盤,2020/2/27,88.7226,89.3922
0050 大盤,2020/2/26,89.2905,89.5355
0050 大盤,2020/2/25,90.0635,89.6623
0050 大盤,2020/2/24,90.0402,89.7992
0050 大盤,2020/2/21,91.3124,89.9442
0050 大盤,2020/2/20,91.7152,90.03
0050 大盤,2020/2/19,91.8852,90.1279
0050 大盤,2020/2/18,91.2381,90.2191
0050 大盤,2020/2/17,92.2792,90.3239
0050 大盤,2020/2/14,92.9678,90.3883
0050 大盤,2020/2/13,92.9646,90.4268
0050 大盤,2020/2/12,92.4745,90.4687
0050 大盤,2020/2/11,91.6816,90.5091
0050 大盤,2020/2/10,90.4939,90.6007
0050 大盤,2020/2/7,91.2452,90.7338
0050 大盤,2020/2/6,91.8319,90.8589
0050 大盤,2020/2/5,90.8807,90.9075
0050 大盤,2020/2/4,90.3713,91.0047
0050 大盤,2020/2/3,88.5791,91.077
0050 大盤,2020/1/31,90.2376,91.1337
0050 大盤,2020/1/30,93.4247,91.1377
0050 大盤,2020/1/20,97.8039,91.1847
0050 大盤,2020/1/17,97.4006,91.0389
0050 大盤,2020/1/16,97.233,90.9008
0050 大盤,2020/1/15,97.9317,90.7252
0050 大盤,2020/1/14,98.6322,90.5511
0050 大盤,2020/1/13,97.8525,90.3456
0050 大盤,2020/1/10,97.2681,90.1417
0050 大盤,2020/1/9,96.7465,90.0053
0050 大盤,2020/1/8,95.5424,89.8877
0050 大盤,2020/1/7,95.981,89.7998
0050 大盤,2020/1/6,96.662,89.69
0050 大盤,2020/1/3,97.6963,89.5693
0050 大盤,2020/1/2,97.6338,89.4077
0050 大盤,2019/12/31,97.0406,89.2697
0050 大盤,2019/12/30,98.0072,89.1646
0050 大盤,2019/12/27,98.0487,89.0109
0050 大盤,2019/12/26,97.3092,88.8321
0050 大盤,2019/12/25,97.1964,88.6455
0050 大盤,2019/12/24,97.2491,88.4604
0050 大盤,2019/12/23,97.0444,88.2973
0050 大盤,2019/12/20,97.1493,88.1091
0050 大盤,2019/12/19,97.8113,87.9711
0050 大盤,2019/12/18,98.0718,87.8205
0050 大盤,2019/12/17,97.5516,87.6684
0050 大盤,2019/12/16,96.8774,87.5037
0050 大盤,2019/12/13,97.0155,87.3579
0050 大盤,2019/12/12,95.6269,87.1446
0050 大盤,2019/12/11,93.4668,86.9642
0050 大盤,2019/12/10,93.0779,86.8419
0050 大盤,2019/12/9,93.5878,86.7305
0050 大盤,2019/12/6,93.2005,86.5909
0050 大盤,2019/12/5,92.774,86.4576
0050 大盤,2019/12/4,91.6727,86.329
0050 大盤,2019/12/3,92.0067,86.227
0050 大盤,2019/12/2,91.9529,86.122
0050 大盤,2019/11/29,91.8432,85.9902
0050 大盤,2019/11/28,92.9354,85.8789
0050 大盤,2019/11/27,92.9592,85.7283
0050 大盤,2019/11/26,92.9581,85.5683
0050 大盤,2019/11/25,92.8578,85.4068
0050 大盤,2019/11/22,92.5599,85.2484
0050 大盤,2019/11/21,92.1941,85.0366
0050 大盤,2019/11/20,93.2582,84.8484
0050 大盤,2019/11/19,93.3256,84.6038
0050 大盤,2019/11/18,92.6187,84.3387
0050 大盤,2019/11/15,92.2544,84.0846
0050 大盤,2019/11/14,91.5003,83.876
0050 大盤,2019/11/13,91.3975,83.7051
0050 大盤,2019/11/12,91.7223,83.4902
0050 大盤,2019/11/11,91.4497,83.2487
0050 大盤,2019/11/8,92.6433,83.0275
0050 大盤,2019/11/7,92.7268,82.7797
0050 大盤,2019/11/6,93.0302,82.5178
0050 大盤,2019/11/5,92.6201,82.2465
0050 大盤,2019/11/4,91.4272,81.9814
0050 大盤,2019/11/1,89.9486,81.754
0050 大盤,2019/10/31,90.2925,81.5705
0050 大盤,2019/10/30,89.5426,81.3917
0050 大盤,2019/10/29,89.5307,81.205
0050 大盤,2019/10/28,89.1597,81.0168
0050 大盤,2019/10/25,88.937,80.8349
0050 大盤,2019/10/24,88.6723,80.6781
0050 大盤,2019/10/23,88.5646,80.5118
0050 大盤,2019/10/22,88.5759,80.3409
0050 大盤,2019/10/21,87.8766,80.1354
0050 大盤,2019/10/18,88.1122,79.9268
0050 大盤,2019/10/17,88.0229,79.737
0050 大盤,2019/10/16,88.0049,79.5394
0050 大盤,2019/10/15,87.6222,79.3026
0050 大盤,2019/10/14,87.3311,79.0736
0050 大盤,2019/10/9,85.9935,78.8321
0050 大盤,2019/10/8,86.4268,78.6392
0050 大盤,2019/10/7,85.433,78.4666
0050 大盤,2019/10/4,85.1242,78.3239
0050 大盤,2019/10/3,84.8136,78.1969
0050 大盤,2019/10/2,85.7345,78.0777
0050 大盤,2019/10/1,85.6414,77.9255
0050 大盤,2019/9/27,84.6933,77.7499
0050 大盤,2019/9/26,84.4573,77.5868
0050 大盤,2019/9/25,84.0508,77.4613
0050 大盤,2019/9/24,84.6258,77.3233
0050 大盤,2019/9/23,84.6192,77.1962
0050 大盤,2019/9/20,84.7778,77.0755
0050 大盤,2019/9/19,84.7314,76.9186
0050 大盤,2019/9/18,84.858,76.7822
0050 大盤,2019/9/17,84.2996,76.6316
0050 大盤,2019/9/16,84.2221,76.5281
0050 大盤,2019/9/12,84.0266,76.4622
0050 大盤,2019/9/11,83.5349,76.4277
0050 大盤,2019/9/10,83.4836,76.4199
0050 大盤,2019/9/9,83.7957,76.4214
0050 大盤,2019/9/6,83.4527,76.4042
0050 大盤,2019/9/5,82.9888,76.4136
0050 大盤,2019/9/4,82.0127,76.4309
0050 大盤,2019/9/3,81.8028,76.4763
0050 大盤,2019/9/2,81.8553,76.5454
0050 大盤,2019/8/30,81.6383,76.5799
0050 大盤,2019/8/29,80.2481,76.5846
0050 大盤,2019/8/28,80.3798,76.6332
0050 大盤,2019/8/27,79.9685,76.7036
0050 大盤,2019/8/26,79.7715,76.7866
0050 大盤,2019/8/23,80.9408,76.8618
0050 大盤,2019/8/22,81.3524,76.8979
0050 大盤,2019/8/21,81.0442,76.9168
0050 大盤,2019/8/20,80.9509,76.9077
0050 大盤,2019/8/19,80.6234,76.9049
0050 大盤,2019/8/16,79.8885,76.9176
0050 大盤,2019/8/15,79.3398,76.9476
0050 大盤,2019/8/14,80.6235,76.9919
0050 大盤,2019/8/13,79.8125,77.0374
0050 大盤,2019/8/12,80.6295,77.108
0050 大盤,2019/8/8,80.5304,77.0959
0050 大盤,2019/8/7,79.8309,77.101
0050 大盤,2019/8/6,79.0394,77.1
0050 大盤,2019/8/5,80.2326,77.099
0050 大盤,2019/8/2,80.8814,77.1103
0050 大盤,2019/8/1,82.2651,77.0857
0050 大盤,2019/7/31,82.7313,77.0188
0050 大盤,2019/7/30,83.4116,76.933
0050 大盤,2019/7/29,83.2693,76.7772
0050 大盤,2019/7/26,83.3351,76.6073
0050 大盤,2019/7/25,83.6778,76.4499
0050 大盤,2019/7/24,83.7099,76.2799
0050 大盤,2019/7/23,83.6884,76.138
0050 大盤,2019/7/22,83.4151,75.9852
0050 大盤,2019/7/19,83.2365,75.8278
0050 大盤,2019/7/18,82.8015,75.6409
0050 大盤,2019/7/17,82.9529,75.504
0050 大盤,2019/7/16,83.3778,75.3563
0050 大盤,2019/7/15,83.0682,75.207
0050 大盤,2019/7/12,82.843,75.0593
0050 大盤,2019/7/11,82.8732,74.8929
0050 大盤,2019/7/10,82.0749,74.7031
0050 大盤,2019/7/9,81.5603,74.5445
0050 大盤,2019/7/8,81.7572,74.4092
0050 大盤,2019/7/5,81.9847,74.277
0050 大盤,2019/7/4,82.0062,74.1231
0050 大盤,2019/7/3,81.6453,74.0111
0050 大盤,2019/7/2,82.5119,73.9147
0050 大盤,2019/7/1,82.5928,73.7825
0050 大盤,2019/6/28,81.0441,73.6457
0050 大盤,2019/6/27,81.3438,73.5881
0050 大盤,2019/6/26,80.4225,73.5337
0050 大盤,2019/6/25,81.0562,73.5119
0050 大盤,2019/6/24,81.1481,73.4933
0050 大盤,2019/6/21,81.031,73.5026
0050 大盤,2019/6/20,80.8651,73.5244
0050 大盤,2019/6/19,80.3508,73.5772
0050 大盤,2019/6/18,78.8061,73.6519
0050 大盤,2019/6/17,78.6586,73.7576
0050 大盤,2019/6/14,78.9527,73.9147
0050 大盤,2019/6/13,79.2005,74.0422
0050 大盤,2019/6/12,79.5881,74.1589
0050 大盤,2019/6/11,79.4762,74.2553
0050 大盤,2019/6/10,78.8052,74.3501
0050 大盤,2019/6/6,77.6824,74.4854
0050 大盤,2019/6/5,78.563,74.6565
0050 大盤,2019/6/4,78.2181,74.8042
0050 大盤,2019/6/3,78.2016,74.9488
0050 大盤,2019/5/31,78.0592,75.081
0050 大盤,2019/5/30,77.2752,75.2132
0050 大盤,2019/5/29,76.6123,75.3796
0050 大盤,2019/5/28,77.0199,75.546
0050 大盤,2019/5/27,77.1222,75.6938
0050 大盤,2019/5/24,77.2047,75.8166
0050 大盤,2019/5/23,77.095,75.9348
0050 大盤,2019/5/22,78.3583,76.0763
0050 大盤,2019/5/21,78.1266,76.1696
0050 大盤,2019/5/20,78.4054,76.2474
0050 大盤,2019/5/17,78.6699,76.308
0050 大盤,2019/5/16,79.2451,76.3671
0050 大盤,2019/5/15,79.7491,76.392
0050 大盤,2019/5/14,79.5622,76.3733
0050 大盤,2019/5/13,80.4913,76.3376
0050 大盤,2019/5/10,81.4826,76.2863
0050 大盤,2019/5/9,81.6544,76.1976
0050 大盤,2019/5/8,82.5488,76.0919
0050 大盤,2019/5/7,83.0393,75.9923
0050 大盤,2019/5/6,82.292,75.8679
0050 大盤,2019/5/3,83.4771,75.7497
0050 大盤,2019/5/2,83.1351,75.5833
0050 大盤,2019/4/30,82.6601,75.4309
0050 大盤,2019/4/29,82.6906,75.2692
0050 大盤,2019/4/26,82.4413,75.0904
0050 大盤,2019/4/25,83.2778,74.924
0050 大盤,2019/4/24,83.2722,74.7327
0050 大盤,2019/4/23,82.9334,74.5134
0050 大盤,2019/4/22,82.8834,74.2941
0050 大盤,2019/4/19,82.9893,74.106
0050 大盤,2019/4/18,82.9632,73.924
0050 大盤,2019/4/17,82.7455,73.739
0050 大盤,2019/4/16,82.0072,73.5586
0050 大盤,2019/4/15,81.8194,73.4202
0050 大盤,2019/4/12,81.1302,73.2911
0050 大盤,2019/4/11,81.2241,73.1791
0050 大盤,2019/4/10,81.3179,73.0485
0050 大盤,2019/4/9,81.1757,72.9116
0050 大盤,2019/4/8,80.8699,72.7546
0050 大盤,2019/4/3,80.1935,72.5866
0050 大盤,2019/4/2,80.2656,72.4467
0050 大盤,2019/4/1,80.2077,72.288
0050 大盤,2019/3/29,78.9226,72.145
0050 大盤,2019/3/28,78.4536,72.0314
0050 大盤,2019/3/27,78.5188,71.9428
0050 大盤,2019/3/26,78.5819,71.8386
0050 大盤,2019/3/25,78.1012,71.7049
0050 大盤,2019/3/22,79.3976,71.5913
0050 大盤,2019/3/21,78.8979,71.4607
0050 大盤,2019/3/20,78.4329,71.3316
0050 大盤,2019/3/19,78.1641,71.1932
0050 大盤,2019/3/18,77.9434,71.0471
0050 大盤,2019/3/15,77.5248,70.9211
0050 大盤,2019/3/14,77.2076,70.8153
0050 大盤,2019/3/13,77.0245,70.7101
0050 大盤,2019/3/12,77.227,70.5913
0050 大盤,2019/3/11,75.9697,70.4677
0050 大盤,2019/3/8,76.041,70.3814
0050 大盤,2019/3/7,76.7509,70.2802
0050 大盤,2019/3/6,76.888,70.1738
0050 大盤,2019/3/5,76.6476,70.037
0050 大盤,2019/3/4,77.0744,69.9125
0050 大盤,2019/2/27,77.5358,69.741
0050 大盤,2019/2/26,77.605,69.5567
0050 大盤,2019/2/25,77.5541,69.3181
0050 大盤,2019/2/22,76.8025,69.1205
0050 大盤,2019/2/21,76.8179,68.961
0050 大盤,2019/2/20,76.3662,68.8407
0050 大盤,2019/2/19,75.576,68.7301
0050 大盤,2019/2/18,75.7372,68.6006
0050 大盤,2019/2/15,75.1995,68.4726
0050 大盤,2019/2/14,75.4866,68.3918
0050 大盤,2019/2/13,75.5691,68.3094
0050 大盤,2019/2/12,75.5687,68.2298
0050 大盤,2019/2/11,75.2611,68.1409
0050 大盤,2019/1/30,74.3762,68.0933
0050 大盤,2019/1/29,74.3618,68.0524
0050 大盤,2019/1/28,75.2427,68.0265
0050 大盤,2019/1/25,74.8713,67.9622
0050 大盤,2019/1/24,73.9416,67.9313
0050 大盤,2019/1/23,73.778,67.9269
0050 大盤,2019/1/22,73.9698,67.8988
0050 大盤,2019/1/21,76.5129,67.8416
0050 大盤,2019/1/18,75.8883,67.8099
0050 大盤,2019/1/17,75.5311,67.7843
0050 大盤,2019/1/16,75.5818,67.8174
0050 大盤,2019/1/15,75.5536,67.8989
0050 大盤,2019/1/14,75.0235,67.9939
0050 大盤,2019/1/11,75.4808,68.0467
0050 大盤,2019/1/10,74.7136,68.0935
0050 大盤,2019/1/9,74.8233,68.1568
0050 大盤,2019/1/8,73.7155,68.1885
0050 大盤,2019/1/7,73.7605,68.2639
